country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4904,8183.96337890625,54,35,2021-12-27T00:00:00
SE,Jämtland Härjedalen,14473,11044.3110351563,129,77,2021-12-27T00:00:00
SE,Blekinge,15206,9549.12280273438,136,67,2021-12-27T00:00:00
SE,Värmland,24865,8793.48999023438,232,142,2021-12-27T00:00:00
SE,Kronoberg,24911,12334.162109375,330,129,2021-12-27T00:00:00
SE,Västerbotten,28202,10339.916015625,203,159,2021-12-27T00:00:00
SE,Kalmar,28639,11647.7924804688,257,111,2021-12-27T00:00:00
SE,Norrbotten,29735,11906.3259277344,299,227,2021-12-27T00:00:00
SE,Västernorrland,30108,12297.423828125,488,186,2021-12-27T00:00:00
SE,Sörmland,30113,10077.4045410156,489,404,2021-12-27T00:00:00
SE,Dalarna,31833,11061.7250976563,361,201,2021-12-27T00:00:00
SE,Västmanland,36761,13288.4418945313,383,136,2021-12-27T00:00:00
SE,Örebro,38915,12744.4506835938,359,236,2021-12-27T00:00:00
SE,Gävleborg,41128,14307.5415039063,571,256,2021-12-27T00:00:00
SE,Östergötland,47481,10174.8427734375,662,376,2021-12-27T00:00:00
SE,Uppsala,47688,12335.8051757813,555,429,2021-12-27T00:00:00
SE,Halland,47918,14263.1193847656,336,185,2021-12-27T00:00:00
SE,Jönköping,48618,13338.537109375,571,358,2021-12-27T00:00:00
SE,Skåne,187286,13522.6118164063,1829,700,2021-12-27T00:00:00
SE,Västra Götaland,220800,12751.7534179688,2484,1476,2021-12-27T00:00:00
SE,Stockholm,314976,13199.6000976563,4558,2313,2021-12-27T00:00:00
