country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,7226,12045.9814453125,55,35,2022-01-19T00:00:00
SE,Blekinge,18741,11771.6110839844,140,71,2022-01-19T00:00:00
SE,Jämtland Härjedalen,23093,17616.6870117188,131,81,2022-01-19T00:00:00
SE,Kronoberg,32900,16283.9697265625,335,135,2022-01-19T00:00:00
SE,Norrbotten,35530,14227.9099121094,300,234,2022-01-19T00:00:00
SE,Kalmar,36823,14974.4868164063,267,116,2022-01-19T00:00:00
SE,Västernorrland,37110,15160.5952148438,489,188,2022-01-19T00:00:00
SE,Värmland,37117,13124.5788574219,234,146,2022-01-19T00:00:00
SE,Västerbotten,37210,13637.2309570313,205,162,2022-01-19T00:00:00
SE,Sörmland,43306,14483.8693847656,500,414,2022-01-19T00:00:00
SE,Dalarna,44084,15320.3349609375,371,207,2022-01-19T00:00:00
SE,Västmanland,49509,17888.2661132813,394,142,2022-01-19T00:00:00
SE,Gävleborg,51006,17743.3442382813,582,265,2022-01-19T00:00:00
SE,Örebro,53859,17633.8149414063,367,240,2022-01-19T00:00:00
SE,Östergötland,61101,13090.3447265625,675,388,2022-01-19T00:00:00
SE,Jönköping,62041,17015.970703125,577,375,2022-01-19T00:00:00
SE,Uppsala,62653,16188.8515625,566,432,2022-01-19T00:00:00
SE,Halland,70048,20834.7990722656,345,192,2022-01-19T00:00:00
SE,Skåne,247514,17857.6323242188,1893,734,2022-01-19T00:00:00
SE,Västra Götaland,292770,16901.2124023438,2550,1512,2022-01-19T00:00:00
SE,Stockholm,438069,18345.650390625,4655,2388,2022-01-19T00:00:00
