country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4745,7919.509765625,54,34,2021-12-01T00:00:00
SE,Jämtland Härjedalen,13497,10300.1533203125,128,71,2021-12-01T00:00:00
SE,Blekinge,14133,8874.51782226563,131,65,2021-12-01T00:00:00
SE,Värmland,22604,7994.22485351563,227,139,2021-12-01T00:00:00
SE,Kronoberg,24071,11918.861328125,328,126,2021-12-01T00:00:00
SE,Kalmar,26898,10940.0981445313,255,105,2021-12-01T00:00:00
SE,Västerbotten,27162,9959.2314453125,202,157,2021-12-01T00:00:00
SE,Västernorrland,28507,11642.7626953125,487,184,2021-12-01T00:00:00
SE,Sörmland,28530,9548.68237304688,485,396,2021-12-01T00:00:00
SE,Norrbotten,28810,11535.7536621094,295,224,2021-12-01T00:00:00
SE,Dalarna,29466,10238.9243164063,359,194,2021-12-01T00:00:00
SE,Västmanland,33271,12029.1552734375,375,130,2021-12-01T00:00:00
SE,Örebro,36219,11862.3759765625,355,230,2021-12-01T00:00:00
SE,Gävleborg,38859,13518.3295898438,566,251,2021-12-01T00:00:00
SE,Uppsala,44442,11500.0556640625,550,425,2021-12-01T00:00:00
SE,Halland,44855,13353.5373535156,329,178,2021-12-01T00:00:00
SE,Östergötland,45775,9809.65576171875,661,368,2021-12-01T00:00:00
SE,Jönköping,46574,12778.552734375,567,347,2021-12-01T00:00:00
SE,Skåne,172276,12442.2397460938,1814,677,2021-12-01T00:00:00
SE,Västra Götaland,209289,12088.08203125,2463,1447,2021-12-01T00:00:00
SE,Stockholm,289952,12153.4418945313,4533,2262,2021-12-01T00:00:00
