country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,1167,1955.232421875,11,15,2020-11-25T00:00:00
SE,Blekinge,1840,1152.8388671875,23,12,2020-11-25T00:00:00
SE,Jämtland Härjedalen,2670,2041.12829589844,67,26,2020-11-25T00:00:00
SE,Kalmar,2762,1125.29846191406,70,34,2020-11-25T00:00:00
SE,Värmland,3188,1128.83923339844,83,40,2020-11-25T00:00:00
SE,Västerbotten,4000,1472.01696777344,49,43,2020-11-25T00:00:00
SE,Västernorrland,4556,1856.96179199219,148,61,2020-11-25T00:00:00
SE,Norrbotten,4634,1852.91076660156,97,77,2020-11-25T00:00:00
SE,Kronoberg,4869,2416.7490234375,145,37,2020-11-25T00:00:00
SE,Sörmland,5691,1912.68395996094,270,157,2020-11-25T00:00:00
SE,Dalarna,5819,2020.724609375,190,80,2020-11-25T00:00:00
SE,Halland,6226,1864.92053222656,105,53,2020-11-25T00:00:00
SE,Gävleborg,6676,2323.04052734375,189,84,2020-11-25T00:00:00
SE,Västmanland,7917,2870.09008789063,189,67,2020-11-25T00:00:00
SE,Östergötland,8899,1911.72839355469,287,137,2020-11-25T00:00:00
SE,Örebro,9443,3098.04638671875,189,103,2020-11-25T00:00:00
SE,Uppsala,10710,2791.14868164063,283,196,2020-11-25T00:00:00
SE,Jönköping,11181,3075.09106445313,218,122,2020-11-25T00:00:00
SE,Skåne,25115,1822.79772949219,385,172,2020-11-25T00:00:00
SE,Västra Götaland,40484,2345.70043945313,957,558,2020-11-25T00:00:00
SE,Stockholm,68508,2882.02221679688,2667,1113,2020-11-25T00:00:00
