country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,3964,6620.52758789063,51,32,2021-06-03T00:00:00
SE,Jämtland Härjedalen,12445,9498.04931640625,120,68,2021-06-03T00:00:00
SE,Blekinge,12635,7932.71118164063,128,55,2021-06-03T00:00:00
SE,Värmland,18864,6672.13305664063,211,112,2021-06-03T00:00:00
SE,Kronoberg,21938,10864.2939453125,316,119,2021-06-03T00:00:00
SE,Västerbotten,23146,8489.20263671875,181,151,2021-06-03T00:00:00
SE,Kalmar,24000,9762.09716796875,245,104,2021-06-03T00:00:00
SE,Norrbotten,25043,10026.6232910156,269,200,2021-06-03T00:00:00
SE,Sörmland,25649,8586.42749023438,463,370,2021-06-03T00:00:00
SE,Västernorrland,26678,10894.8706054688,470,175,2021-06-03T00:00:00
SE,Dalarna,26760,9298.28271484375,340,185,2021-06-03T00:00:00
SE,Västmanland,27319,9881.51171875,347,116,2021-06-03T00:00:00
SE,Örebro,31890,10446.017578125,338,222,2021-06-03T00:00:00
SE,Gävleborg,35695,12417.8154296875,559,241,2021-06-03T00:00:00
SE,Uppsala,40142,10392.9326171875,537,411,2021-06-03T00:00:00
SE,Halland,40521,12066.5212402344,319,172,2021-06-03T00:00:00
SE,Östergötland,42010,9003.71875,630,338,2021-06-03T00:00:00
SE,Jönköping,42948,11785.1552734375,554,328,2021-06-03T00:00:00
SE,Skåne,154791,11183.7250976563,1743,630,2021-06-03T00:00:00
SE,Västra Götaland,188652,10898.2475585938,2363,1350,2021-06-03T00:00:00
SE,Stockholm,252972,10607.4487304688,4339,2129,2021-06-03T00:00:00
