country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4817,8039.26220703125,54,35,2021-12-14T00:00:00
SE,Jämtland Härjedalen,13774,10511.3540039063,129,72,2021-12-14T00:00:00
SE,Blekinge,14618,9179.44165039063,133,66,2021-12-14T00:00:00
SE,Värmland,23402,8276.31860351563,229,140,2021-12-14T00:00:00
SE,Kronoberg,24376,12069.6552734375,329,128,2021-12-14T00:00:00
SE,Västerbotten,27645,10136.0297851563,203,158,2021-12-14T00:00:00
SE,Kalmar,27734,11279.9213867188,256,108,2021-12-14T00:00:00
SE,Norrbotten,29139,11667.5573730469,298,224,2021-12-14T00:00:00
SE,Sörmland,29276,9797.84643554688,486,401,2021-12-14T00:00:00
SE,Västernorrland,29408,12011.1884765625,488,185,2021-12-14T00:00:00
SE,Dalarna,30488,10594.1850585938,360,196,2021-12-14T00:00:00
SE,Västmanland,34897,12615.8598632813,378,130,2021-12-14T00:00:00
SE,Örebro,37508,12284.1098632813,358,233,2021-12-14T00:00:00
SE,Gävleborg,39936,13892.9360351563,567,253,2021-12-14T00:00:00
SE,Halland,45940,13675.7365722656,333,182,2021-12-14T00:00:00
SE,Uppsala,46005,11902.4819335938,554,428,2021-12-14T00:00:00
SE,Östergötland,46506,9966.1337890625,661,372,2021-12-14T00:00:00
SE,Jönköping,47560,13048.6821289063,568,353,2021-12-14T00:00:00
SE,Skåne,177904,12847.3251953125,1821,687,2021-12-14T00:00:00
SE,Västra Götaland,212972,12300.4272460938,2474,1459,2021-12-14T00:00:00
SE,Stockholm,298828,12524.513671875,4542,2281,2021-12-14T00:00:00
