country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,11470,19104.7265625,71,38,2022-06-22T00:00:00
SE,Blekinge,29785,18715.0769042969,168,84,2022-06-22T00:00:00
SE,Jämtland Härjedalen,32947,25129.9360351563,176,92,2022-06-22T00:00:00
SE,Norrbotten,49113,19669.5124511719,410,255,2022-06-22T00:00:00
SE,Kronoberg,49638,24559.3349609375,386,153,2022-06-22T00:00:00
SE,Västernorrland,53811,21989.7612304688,613,206,2022-06-22T00:00:00
SE,Västerbotten,56915,20850.1059570313,329,188,2022-06-22T00:00:00
SE,Kalmar,60321,24526.1303710938,355,131,2022-06-22T00:00:00
SE,Sörmland,64216,21467.8146972656,600,431,2022-06-22T00:00:00
SE,Värmland,65801,23264.3874511719,356,170,2022-06-22T00:00:00
SE,Dalarna,70449,24485.1591796875,485,240,2022-06-22T00:00:00
SE,Gävleborg,73858,25691.8100585938,712,306,2022-06-22T00:00:00
SE,Västmanland,76036,27459.9291992188,492,154,2022-06-22T00:00:00
SE,Jönköping,86622,23750.3076171875,691,397,2022-06-22T00:00:00
SE,Uppsala,90245,23292.9765625,688,454,2022-06-22T00:00:00
SE,Örebro,93447,30586.1811523438,478,265,2022-06-22T00:00:00
SE,Östergötland,95347,20421.0546875,824,420,2022-06-22T00:00:00
SE,Halland,105230,31282.3732910156,457,219,2022-06-22T00:00:00
SE,Skåne,338866,24432.8598632813,2405,788,2022-06-22T00:00:00
SE,Västra Götaland,435180,25111.9184570313,3108,1604,2022-06-22T00:00:00
SE,Stockholm,576472,24131.7529296875,5289,2555,2022-06-22T00:00:00
