country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4566,7621.79174804688,53,33,2021-10-05T00:00:00
SE,Jämtland Härjedalen,13130,10020.33203125,128,70,2021-10-05T00:00:00
SE,Blekinge,13409,8419.33227539063,130,60,2021-10-05T00:00:00
SE,Värmland,21456,7588.40649414063,222,133,2021-10-05T00:00:00
SE,Kronoberg,23461,11617.2739257813,324,124,2021-10-05T00:00:00
SE,Kalmar,25356,10313.2944335938,249,104,2021-10-05T00:00:00
SE,Västerbotten,25683,9417.85400390625,192,155,2021-10-05T00:00:00
SE,Sörmland,27142,9085.08959960938,482,390,2021-10-05T00:00:00
SE,Västernorrland,27518,11238.3530273438,481,179,2021-10-05T00:00:00
SE,Norrbotten,27529,11022.5612792969,287,217,2021-10-05T00:00:00
SE,Dalarna,28533,9914.60107421875,354,193,2021-10-05T00:00:00
SE,Västmanland,29719,10747.4970703125,359,122,2021-10-05T00:00:00
SE,Örebro,34001,11136.6928710938,351,230,2021-10-05T00:00:00
SE,Gävleborg,37114,12911.3774414063,561,248,2021-10-05T00:00:00
SE,Uppsala,42348,10960.9125976563,547,422,2021-10-05T00:00:00
SE,Halland,43079,12826.1398925781,328,178,2021-10-05T00:00:00
SE,Östergötland,44487,9533.94580078125,656,362,2021-10-05T00:00:00
SE,Jönköping,45449,12470.341796875,561,340,2021-10-05T00:00:00
SE,Skåne,164788,11903.27734375,1781,656,2021-10-05T00:00:00
SE,Västra Götaland,201936,11664.1420898438,2418,1419,2021-10-05T00:00:00
SE,Stockholm,275544,11551.0981445313,4425,2222,2021-10-05T00:00:00
