country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4089,6828.43139648438,52,32,2021-07-28T00:00:00
SE,Jämtland Härjedalen,12600,9616.22998046875,121,68,2021-07-28T00:00:00
SE,Blekinge,12909,8104.97729492188,130,58,2021-07-28T00:00:00
SE,Värmland,20477,7242.32934570313,214,128,2021-07-28T00:00:00
SE,Kronoberg,22556,11169.8364257813,318,120,2021-07-28T00:00:00
SE,Västerbotten,23579,8647.69970703125,181,152,2021-07-28T00:00:00
SE,Kalmar,24430,9936.88671875,246,104,2021-07-28T00:00:00
SE,Sörmland,26023,8711.34350585938,477,377,2021-07-28T00:00:00
SE,Norrbotten,26785,10724.5007324219,273,214,2021-07-28T00:00:00
SE,Västernorrland,26965,11012.2270507813,481,177,2021-07-28T00:00:00
SE,Dalarna,27142,9431.07080078125,344,190,2021-07-28T00:00:00
SE,Västmanland,27756,10039.193359375,353,118,2021-07-28T00:00:00
SE,Örebro,32327,10588.9951171875,342,223,2021-07-28T00:00:00
SE,Gävleborg,36033,12535.3798828125,560,241,2021-07-28T00:00:00
SE,Uppsala,40730,10544.3251953125,540,413,2021-07-28T00:00:00
SE,Halland,41296,12296.6633300781,320,171,2021-07-28T00:00:00
SE,Östergötland,42641,9138.79052734375,637,344,2021-07-28T00:00:00
SE,Jönköping,43771,12010.6284179688,553,335,2021-07-28T00:00:00
SE,Skåne,157589,11385.1162109375,1761,632,2021-07-28T00:00:00
SE,Västra Götaland,191762,11077.5561523438,2383,1362,2021-07-28T00:00:00
SE,Stockholm,257954,10815.7275390625,4370,2147,2021-07-28T00:00:00
