country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4010,6697.03637695313,52,32,2021-07-05T00:00:00
SE,Jämtland Härjedalen,12524,9558.283203125,121,68,2021-07-05T00:00:00
SE,Blekinge,12870,8080.45776367188,130,59,2021-07-05T00:00:00
SE,Värmland,20262,7166.32690429688,214,124,2021-07-05T00:00:00
SE,Kronoberg,22424,11104.5751953125,318,119,2021-07-05T00:00:00
SE,Västerbotten,23458,8603.408203125,181,152,2021-07-05T00:00:00
SE,Kalmar,24311,9888.5146484375,246,104,2021-07-05T00:00:00
SE,Sörmland,25882,8664.24975585938,470,377,2021-07-05T00:00:00
SE,Norrbotten,26638,10665.6101074219,272,211,2021-07-05T00:00:00
SE,Västernorrland,26886,10979.923828125,480,177,2021-07-05T00:00:00
SE,Dalarna,27109,9419.599609375,343,196,2021-07-05T00:00:00
SE,Västmanland,27642,9998.05908203125,351,117,2021-07-05T00:00:00
SE,Örebro,32196,10546.134765625,342,222,2021-07-05T00:00:00
SE,Gävleborg,35914,12493.9887695313,560,241,2021-07-05T00:00:00
SE,Uppsala,40511,10487.9389648438,539,413,2021-07-05T00:00:00
SE,Halland,40948,12193.3225097656,320,171,2021-07-05T00:00:00
SE,Östergötland,42426,9092.767578125,635,344,2021-07-05T00:00:00
SE,Jönköping,43590,11961.0405273438,553,332,2021-07-05T00:00:00
SE,Skåne,156472,11304.7182617188,1760,632,2021-07-05T00:00:00
SE,Västra Götaland,190445,11001.6240234375,2385,1359,2021-07-05T00:00:00
SE,Stockholm,255212,10701.0947265625,4361,2143,2021-07-05T00:00:00
