country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,3982,6650.4658203125,51,32,2021-06-08T00:00:00
SE,Jämtland Härjedalen,12480,9524.7353515625,121,68,2021-06-08T00:00:00
SE,Blekinge,12696,7971.06225585938,129,57,2021-06-08T00:00:00
SE,Värmland,19183,6784.89965820313,212,112,2021-06-08T00:00:00
SE,Kronoberg,22050,10919.6669921875,318,119,2021-06-08T00:00:00
SE,Västerbotten,23231,8520.31640625,181,151,2021-06-08T00:00:00
SE,Kalmar,24070,9790.55126953125,245,104,2021-06-08T00:00:00
SE,Norrbotten,25571,10238.1501464844,270,205,2021-06-08T00:00:00
SE,Sörmland,25715,8608.47143554688,467,372,2021-06-08T00:00:00
SE,Västernorrland,26761,10928.8100585938,473,177,2021-06-08T00:00:00
SE,Dalarna,26866,9335.1298828125,343,187,2021-06-08T00:00:00
SE,Västmanland,27398,9910.01708984375,348,116,2021-06-08T00:00:00
SE,Örebro,31981,10475.791015625,342,222,2021-06-08T00:00:00
SE,Gävleborg,35779,12447.0327148438,560,241,2021-06-08T00:00:00
SE,Uppsala,40243,10418.9370117188,537,413,2021-06-08T00:00:00
SE,Halland,40664,12108.9865722656,319,172,2021-06-08T00:00:00
SE,Östergötland,42132,9029.833984375,631,338,2021-06-08T00:00:00
SE,Jönköping,43128,11834.46875,554,328,2021-06-08T00:00:00
SE,Skåne,155276,11218.6337890625,1749,631,2021-06-08T00:00:00
SE,Västra Götaland,189144,10926.6142578125,2363,1352,2021-06-08T00:00:00
SE,Stockholm,253548,10631.529296875,4349,2133,2021-06-08T00:00:00
