country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4503,7517.00830078125,53,32,2021-09-01T00:00:00
SE,Jämtland Härjedalen,12910,9852.59130859375,126,69,2021-09-01T00:00:00
SE,Blekinge,13183,8277.24389648438,130,59,2021-09-01T00:00:00
SE,Värmland,21125,7471.39770507813,216,130,2021-09-01T00:00:00
SE,Kronoberg,22991,11384.9028320313,318,122,2021-09-01T00:00:00
SE,Västerbotten,24562,9007.51953125,181,153,2021-09-01T00:00:00
SE,Kalmar,24939,10143.7890625,247,104,2021-09-01T00:00:00
SE,Sörmland,26565,8892.37182617188,479,386,2021-09-01T00:00:00
SE,Norrbotten,27092,10847.4909667969,275,214,2021-09-01T00:00:00
SE,Västernorrland,27294,11146.7578125,482,178,2021-09-01T00:00:00
SE,Dalarna,27736,9637.55322265625,345,191,2021-09-01T00:00:00
SE,Västmanland,28710,10383.4223632813,355,119,2021-09-01T00:00:00
SE,Örebro,33057,10827.8359375,342,227,2021-09-01T00:00:00
SE,Gävleborg,36571,12722.5092773438,560,244,2021-09-01T00:00:00
SE,Uppsala,41508,10744.6372070313,541,419,2021-09-01T00:00:00
SE,Halland,42310,12597.7795410156,321,176,2021-09-01T00:00:00
SE,Östergötland,43607,9345.57275390625,640,352,2021-09-01T00:00:00
SE,Jönköping,44598,12237.197265625,557,339,2021-09-01T00:00:00
SE,Skåne,161622,11675.3989257813,1763,641,2021-09-01T00:00:00
SE,Västra Götaland,196488,11350.0356445313,2388,1396,2021-09-01T00:00:00
SE,Stockholm,267760,11225.6787109375,4373,2176,2021-09-01T00:00:00
