country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,3136,5254.16357421875,47,26,2021-04-06T00:00:00
SE,Jämtland Härjedalen,8997,6877.91455078125,118,50,2021-04-06T00:00:00
SE,Blekinge,9322,5840.63232421875,121,42,2021-04-06T00:00:00
SE,Värmland,13272,4699.48388671875,185,86,2021-04-06T00:00:00
SE,Kronoberg,15714,7799.7109375,297,100,2021-04-06T00:00:00
SE,Kalmar,16040,6535.04248046875,223,77,2021-04-06T00:00:00
SE,Norrbotten,17331,6929.822265625,242,150,2021-04-06T00:00:00
SE,Västernorrland,18617,7588.0283203125,432,132,2021-04-06T00:00:00
SE,Västerbotten,18634,6857.39111328125,170,125,2021-04-06T00:00:00
SE,Sörmland,18750,6301.673828125,421,276,2021-04-06T00:00:00
SE,Dalarna,19772,6866.08837890625,314,135,2021-04-06T00:00:00
SE,Västmanland,21788,7898.638671875,338,98,2021-04-06T00:00:00
SE,Örebro,23668,7764.96435546875,303,169,2021-04-06T00:00:00
SE,Gävleborg,29162,10147.46875,533,198,2021-04-06T00:00:00
SE,Östergötland,29693,6378.80126953125,581,255,2021-04-06T00:00:00
SE,Uppsala,30874,8046.11767578125,503,300,2021-04-06T00:00:00
SE,Halland,33575,10056.9716796875,295,142,2021-04-06T00:00:00
SE,Jönköping,34847,9583.91015625,537,284,2021-04-06T00:00:00
SE,Skåne,127118,9225.9765625,1648,529,2021-04-06T00:00:00
SE,Västra Götaland,149882,8684.3759765625,2228,1150,2021-04-06T00:00:00
SE,Stockholm,201615,8481.62109375,4042,1825,2021-04-06T00:00:00
