country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4552,7598.50659179688,53,33,2021-09-15T00:00:00
SE,Jämtland Härjedalen,13028,9942.5615234375,126,69,2021-09-15T00:00:00
SE,Blekinge,13327,8367.77807617188,130,60,2021-09-15T00:00:00
SE,Värmland,21324,7541.74438476563,220,130,2021-09-15T00:00:00
SE,Kronoberg,23308,11541.6298828125,324,124,2021-09-15T00:00:00
SE,Västerbotten,24974,9158.32958984375,183,154,2021-09-15T00:00:00
SE,Kalmar,25188,10245.0043945313,247,104,2021-09-15T00:00:00
SE,Sörmland,26856,8989.56567382813,481,388,2021-09-15T00:00:00
SE,Norrbotten,27205,10892.7604980469,275,214,2021-09-15T00:00:00
SE,Västernorrland,27421,11198.6889648438,481,179,2021-09-15T00:00:00
SE,Dalarna,28196,9797.45556640625,345,193,2021-09-15T00:00:00
SE,Västmanland,29116,10529.9184570313,355,119,2021-09-15T00:00:00
SE,Örebro,33556,10991.0981445313,345,230,2021-09-15T00:00:00
SE,Gävleborg,36836,12814.6826171875,561,246,2021-09-15T00:00:00
SE,Uppsala,41910,10848.140625,542,420,2021-09-15T00:00:00
SE,Halland,42750,12728.4406738281,323,177,2021-09-15T00:00:00
SE,Östergötland,44141,9459.88134765625,646,358,2021-09-15T00:00:00
SE,Jönköping,45055,12362.3994140625,560,339,2021-09-15T00:00:00
SE,Skåne,163501,11810.6430664063,1769,647,2021-09-15T00:00:00
SE,Västra Götaland,199879,11545.544921875,2398,1411,2021-09-15T00:00:00
SE,Stockholm,271850,11396.666015625,4389,2202,2021-09-15T00:00:00
