country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4567,7623.455078125,54,33,2021-10-06T00:00:00
SE,Jämtland Härjedalen,13138,10026.431640625,128,70,2021-10-06T00:00:00
SE,Blekinge,13415,8423.10424804688,130,60,2021-10-06T00:00:00
SE,Värmland,21463,7590.88110351563,222,133,2021-10-06T00:00:00
SE,Kronoberg,23471,11622.2177734375,324,124,2021-10-06T00:00:00
SE,Kalmar,25363,10316.1396484375,249,104,2021-10-06T00:00:00
SE,Västerbotten,25719,9431.03125,193,155,2021-10-06T00:00:00
SE,Sörmland,27166,9093.10571289063,482,390,2021-10-06T00:00:00
SE,Västernorrland,27532,11244.078125,481,179,2021-10-06T00:00:00
SE,Norrbotten,27579,11042.5920410156,287,217,2021-10-06T00:00:00
SE,Dalarna,28538,9916.3388671875,354,193,2021-10-06T00:00:00
SE,Västmanland,29752,10759.404296875,359,123,2021-10-06T00:00:00
SE,Örebro,34032,11146.8354492188,351,230,2021-10-06T00:00:00
SE,Gävleborg,37149,12923.5512695313,561,248,2021-10-06T00:00:00
SE,Uppsala,42387,10970.9541015625,547,422,2021-10-06T00:00:00
SE,Halland,43090,12829.4064941406,328,178,2021-10-06T00:00:00
SE,Östergötland,44512,9539.29736328125,656,362,2021-10-06T00:00:00
SE,Jönköping,45470,12476.0952148438,561,341,2021-10-06T00:00:00
SE,Skåne,164859,11908.3876953125,1782,656,2021-10-06T00:00:00
SE,Västra Götaland,202102,11673.712890625,2422,1419,2021-10-06T00:00:00
SE,Stockholm,275779,11560.9228515625,4433,2222,2021-10-06T00:00:00
