country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,2732,4577.28759765625,46,24,2021-03-03T00:00:00
SE,Jämtland Härjedalen,7114,5438.42236328125,117,47,2021-03-03T00:00:00
SE,Blekinge,8061,5050.56201171875,116,38,2021-03-03T00:00:00
SE,Värmland,9502,3364.56396484375,171,70,2021-03-03T00:00:00
SE,Kalmar,11782,4800.2412109375,216,66,2021-03-03T00:00:00
SE,Norrbotten,13325,5328.01806640625,223,127,2021-03-03T00:00:00
SE,Sörmland,13780,4631.31005859375,405,230,2021-03-03T00:00:00
SE,Kronoberg,14190,7043.26708984375,294,88,2021-03-03T00:00:00
SE,Västernorrland,15141,6171.25927734375,409,119,2021-03-03T00:00:00
SE,Dalarna,15164,5265.8994140625,305,103,2021-03-03T00:00:00
SE,Västerbotten,15269,5619.056640625,138,94,2021-03-03T00:00:00
SE,Örebro,18451,6053.37841796875,291,138,2021-03-03T00:00:00
SE,Västmanland,18514,6711.740234375,326,90,2021-03-03T00:00:00
SE,Gävleborg,22582,7857.833984375,499,166,2021-03-03T00:00:00
SE,Östergötland,23670,5084.90966796875,556,227,2021-03-03T00:00:00
SE,Uppsala,24754,6451.17578125,481,254,2021-03-03T00:00:00
SE,Halland,24776,7421.34130859375,273,115,2021-03-03T00:00:00
SE,Jönköping,27413,7539.349609375,513,244,2021-03-03T00:00:00
SE,Skåne,112551,8168.732421875,1575,477,2021-03-03T00:00:00
SE,Västra Götaland,120640,6990.05322265625,2115,998,2021-03-03T00:00:00
SE,Stockholm,160719,6761.19140625,3908,1595,2021-03-03T00:00:00
