country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4457,7440.49975585938,53,32,2021-08-23T00:00:00
SE,Jämtland Härjedalen,12814,9779.3955078125,121,69,2021-08-23T00:00:00
SE,Blekinge,13061,8200.54125976563,130,58,2021-08-23T00:00:00
SE,Värmland,20941,7406.35375976563,214,130,2021-08-23T00:00:00
SE,Kronoberg,22791,11286.0219726563,318,121,2021-08-23T00:00:00
SE,Västerbotten,24365,8935.4091796875,181,153,2021-08-23T00:00:00
SE,Kalmar,24729,10058.4267578125,246,104,2021-08-23T00:00:00
SE,Sörmland,26390,8833.92163085938,477,386,2021-08-23T00:00:00
SE,Norrbotten,27057,10833.4689941406,274,214,2021-08-23T00:00:00
SE,Västernorrland,27188,11103.4135742188,482,177,2021-08-23T00:00:00
SE,Dalarna,27497,9554.4736328125,344,190,2021-08-23T00:00:00
SE,Västmanland,28369,10260.3803710938,354,118,2021-08-23T00:00:00
SE,Örebro,32798,10743.0961914063,342,226,2021-08-23T00:00:00
SE,Gävleborg,36400,12663.03125,560,244,2021-08-23T00:00:00
SE,Uppsala,41258,10680.26953125,541,415,2021-08-23T00:00:00
SE,Halland,42026,12513.4426269531,320,174,2021-08-23T00:00:00
SE,Östergötland,43260,9271.2939453125,639,350,2021-08-23T00:00:00
SE,Jönköping,44308,12157.7475585938,557,337,2021-08-23T00:00:00
SE,Skåne,160048,11562.1069335938,1762,639,2021-08-23T00:00:00
SE,Västra Götaland,194619,11242.27734375,2385,1384,2021-08-23T00:00:00
SE,Stockholm,264982,11109.541015625,4370,2162,2021-08-23T00:00:00
