country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,3996,6673.7509765625,51,32,2021-06-21T00:00:00
SE,Jämtland Härjedalen,12508,9546.083984375,121,68,2021-06-21T00:00:00
SE,Blekinge,12820,8049.02221679688,130,58,2021-06-21T00:00:00
SE,Värmland,19915,7043.66235351563,212,120,2021-06-21T00:00:00
SE,Kronoberg,22325,11055.62890625,318,119,2021-06-21T00:00:00
SE,Västerbotten,23369,8570.83056640625,181,151,2021-06-21T00:00:00
SE,Kalmar,24248,9862.90625,245,104,2021-06-21T00:00:00
SE,Sörmland,25805,8638.53149414063,468,374,2021-06-21T00:00:00
SE,Norrbotten,26192,10486.9338378906,272,211,2021-06-21T00:00:00
SE,Västernorrland,26827,10955.7978515625,477,177,2021-06-21T00:00:00
SE,Dalarna,26994,9379.6240234375,343,189,2021-06-21T00:00:00
SE,Västmanland,27579,9975.32666015625,350,117,2021-06-21T00:00:00
SE,Örebro,32104,10516.0341796875,342,222,2021-06-21T00:00:00
SE,Gävleborg,35845,12469.9892578125,560,240,2021-06-21T00:00:00
SE,Uppsala,40419,10464.251953125,538,413,2021-06-21T00:00:00
SE,Halland,40821,12155.6086425781,320,171,2021-06-21T00:00:00
SE,Östergötland,42312,9068.36474609375,635,342,2021-06-21T00:00:00
SE,Jönköping,43421,11914.7407226563,555,330,2021-06-21T00:00:00
SE,Skåne,156076,11276.2153320313,1759,632,2021-06-21T00:00:00
SE,Västra Götaland,189926,10971.7006835938,2377,1357,2021-06-21T00:00:00
SE,Stockholm,254512,10671.8305664063,4354,2138,2021-06-21T00:00:00
