country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,11984,19959.626953125,85,46,2022-12-07T00:00:00
SE,Blekinge,31266,19646.1960449219,191,87,2022-12-07T00:00:00
SE,Jämtland Härjedalen,34682,26452.7973632813,209,99,2022-12-07T00:00:00
SE,Norrbotten,51402,20586.5280761719,499,272,2022-12-07T00:00:00
SE,Kronoberg,52255,25853.1943359375,419,163,2022-12-07T00:00:00
SE,Västernorrland,57400,23457.3315429688,708,223,2022-12-07T00:00:00
SE,Västerbotten,61409,22495.1040039063,413,202,2022-12-07T00:00:00
SE,Kalmar,63787,25935.0170898438,405,141,2022-12-07T00:00:00
SE,Sörmland,69387,23194.9299316406,686,450,2022-12-07T00:00:00
SE,Värmland,70421,24897.5612792969,426,197,2022-12-07T00:00:00
SE,Gävleborg,75165,26146.4155273438,772,345,2022-12-07T00:00:00
SE,Dalarna,76607,26625.7626953125,563,263,2022-12-07T00:00:00
SE,Västmanland,79387,28669.0600585938,548,157,2022-12-07T00:00:00
SE,Jönköping,90616,24844.5224609375,771,422,2022-12-07T00:00:00
SE,Uppsala,95275,24588.0546875,740,474,2022-12-07T00:00:00
SE,Östergötland,99874,21390.10546875,907,452,2022-12-07T00:00:00
SE,Örebro,100843,33005.9975585938,542,279,2022-12-07T00:00:00
SE,Halland,110001,32699.1604003906,535,233,2022-12-07T00:00:00
SE,Skåne,349715,25213.7368164063,2646,827,2022-12-07T00:00:00
SE,Västra Götaland,447598,25827.8813476563,3425,1693,2022-12-07T00:00:00
SE,Stockholm,611295,25587.5693359375,5744,2688,2022-12-07T00:00:00
