country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,3960,6613.87475585938,51,32,2021-06-02T00:00:00
SE,Jämtland Härjedalen,12436,9491.18701171875,120,68,2021-06-02T00:00:00
SE,Blekinge,12616,7920.76538085938,128,55,2021-06-02T00:00:00
SE,Värmland,18787,6644.91333007813,211,112,2021-06-02T00:00:00
SE,Kronoberg,21908,10849.4614257813,315,119,2021-06-02T00:00:00
SE,Västerbotten,23108,8475.29345703125,181,150,2021-06-02T00:00:00
SE,Kalmar,23968,9749.08984375,245,104,2021-06-02T00:00:00
SE,Norrbotten,24958,9992.57055664063,267,200,2021-06-02T00:00:00
SE,Sörmland,25633,8581.08325195313,463,370,2021-06-02T00:00:00
SE,Västernorrland,26653,10884.6479492188,468,175,2021-06-02T00:00:00
SE,Dalarna,26732,9288.54931640625,340,185,2021-06-02T00:00:00
SE,Västmanland,27292,9871.76953125,347,116,2021-06-02T00:00:00
SE,Örebro,31863,10437.1840820313,338,222,2021-06-02T00:00:00
SE,Gävleborg,35674,12410.5112304688,559,241,2021-06-02T00:00:00
SE,Uppsala,40090,10379.5439453125,536,411,2021-06-02T00:00:00
SE,Halland,40477,12053.4553222656,317,172,2021-06-02T00:00:00
SE,Östergötland,41941,8988.9482421875,630,337,2021-06-02T00:00:00
SE,Jönköping,42914,11775.8403320313,554,328,2021-06-02T00:00:00
SE,Skåne,154643,11173.072265625,1743,630,2021-06-02T00:00:00
SE,Västra Götaland,188511,10890.1181640625,2360,1349,2021-06-02T00:00:00
SE,Stockholm,252829,10601.470703125,4339,2129,2021-06-02T00:00:00
