country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4826,8054.2314453125,54,35,2021-12-15T00:00:00
SE,Jämtland Härjedalen,13852,10570.8256835938,129,72,2021-12-15T00:00:00
SE,Blekinge,14672,9213.39233398438,134,66,2021-12-15T00:00:00
SE,Värmland,23511,8314.84985351563,229,140,2021-12-15T00:00:00
SE,Kronoberg,24431,12096.84765625,329,128,2021-12-15T00:00:00
SE,Västerbotten,27691,10152.8681640625,203,158,2021-12-15T00:00:00
SE,Kalmar,27819,11314.4731445313,256,108,2021-12-15T00:00:00
SE,Norrbotten,29172,11680.7770996094,299,224,2021-12-15T00:00:00
SE,Sörmland,29342,9819.89038085938,486,401,2021-12-15T00:00:00
SE,Västernorrland,29498,12047.990234375,488,185,2021-12-15T00:00:00
SE,Dalarna,30617,10639.02734375,360,196,2021-12-15T00:00:00
SE,Västmanland,35079,12681.5307617188,378,131,2021-12-15T00:00:00
SE,Örebro,37534,12292.6166992188,358,233,2021-12-15T00:00:00
SE,Gävleborg,40056,13934.6743164063,569,253,2021-12-15T00:00:00
SE,Halland,46080,13717.3107910156,333,182,2021-12-15T00:00:00
SE,Uppsala,46083,11922.5649414063,553,428,2021-12-15T00:00:00
SE,Östergötland,46611,9988.6103515625,661,372,2021-12-15T00:00:00
SE,Jönköping,47671,13079.0922851563,570,353,2021-12-15T00:00:00
SE,Skåne,178638,12900.15625,1821,687,2021-12-15T00:00:00
SE,Västra Götaland,213607,12337.0380859375,2474,1460,2021-12-15T00:00:00
SE,Stockholm,299965,12572.0473632813,4542,2285,2021-12-15T00:00:00
