country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,319,534.463684082031,6,7,2020-09-09T00:00:00
SE,Blekinge,615,385.323852539063,17,9,2020-09-09T00:00:00
SE,Västerbotten,876,322.371704101563,31,34,2020-09-09T00:00:00
SE,Kalmar,898,365.864593505859,64,31,2020-09-09T00:00:00
SE,Jämtland Härjedalen,1218,931.121459960938,64,20,2020-09-09T00:00:00
SE,Värmland,1219,431.635833740234,73,33,2020-09-09T00:00:00
SE,Kronoberg,1464,726.662658691406,109,24,2020-09-09T00:00:00
SE,Norrbotten,1672,668.55126953125,88,60,2020-09-09T00:00:00
SE,Västernorrland,1865,760.147888183594,136,51,2020-09-09T00:00:00
SE,Dalarna,2228,773.702453613281,174,67,2020-09-09T00:00:00
SE,Halland,2281,683.245056152344,82,40,2020-09-09T00:00:00
SE,Sörmland,2439,819.721740722656,254,133,2020-09-09T00:00:00
SE,Örebro,2773,909.761962890625,171,83,2020-09-09T00:00:00
SE,Västmanland,2798,1014.33776855469,183,55,2020-09-09T00:00:00
SE,Gävleborg,3247,1129.85498046875,163,72,2020-09-09T00:00:00
SE,Uppsala,3838,1000.22674560547,242,158,2020-09-09T00:00:00
SE,Östergötland,3888,835.239929199219,275,108,2020-09-09T00:00:00
SE,Skåne,5061,367.317535400391,276,119,2020-09-09T00:00:00
SE,Jönköping,5071,1394.66833496094,181,96,2020-09-09T00:00:00
SE,Västra Götaland,19130,1108.41943359375,856,451,2020-09-09T00:00:00
SE,Stockholm,23294,979.941345214844,2398,928,2020-09-09T00:00:00
