country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4587,7656.71948242188,54,33,2021-11-09T00:00:00
SE,Jämtland Härjedalen,13284,10137.7504882813,128,71,2021-11-09T00:00:00
SE,Blekinge,13640,8564.56420898438,131,63,2021-11-09T00:00:00
SE,Värmland,21867,7733.69506835938,223,134,2021-11-09T00:00:00
SE,Kronoberg,23813,11791.3046875,326,125,2021-11-09T00:00:00
SE,Kalmar,26058,10598.6484375,251,105,2021-11-09T00:00:00
SE,Västerbotten,26587,9748.7568359375,202,156,2021-11-09T00:00:00
SE,Västernorrland,27898,11393.73828125,487,182,2021-11-09T00:00:00
SE,Sörmland,27909,9341.26782226563,482,394,2021-11-09T00:00:00
SE,Norrbotten,28442,11388.3259277344,293,221,2021-11-09T00:00:00
SE,Dalarna,28991,10073.8081054688,358,194,2021-11-09T00:00:00
SE,Västmanland,31426,11363.4291992188,369,128,2021-11-09T00:00:00
SE,Örebro,34872,11421.666015625,353,229,2021-11-09T00:00:00
SE,Gävleborg,37855,13169.1147460938,564,250,2021-11-09T00:00:00
SE,Uppsala,43307,11207.8266601563,548,425,2021-11-09T00:00:00
SE,Halland,43592,12978.4787597656,328,178,2021-11-09T00:00:00
SE,Östergötland,45223,9691.49462890625,659,364,2021-11-09T00:00:00
SE,Jönköping,45974,12614.1733398438,566,342,2021-11-09T00:00:00
SE,Skåne,167528,12100.4936523438,1799,661,2021-11-09T00:00:00
SE,Västra Götaland,205467,11867.7231445313,2444,1431,2021-11-09T00:00:00
SE,Stockholm,282198,11829.2768554688,4511,2253,2021-11-09T00:00:00
