country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4674,7801.42041015625,54,34,2021-11-22T00:00:00
SE,Jämtland Härjedalen,13347,10185.78515625,128,71,2021-11-22T00:00:00
SE,Blekinge,13788,8657.61303710938,131,64,2021-11-22T00:00:00
SE,Värmland,22236,7864.13696289063,224,137,2021-11-22T00:00:00
SE,Kronoberg,23925,11846.6782226563,327,126,2021-11-22T00:00:00
SE,Kalmar,26428,10749.048828125,252,105,2021-11-22T00:00:00
SE,Västerbotten,26838,9840.63330078125,203,157,2021-11-22T00:00:00
SE,Västernorrland,28076,11466.5239257813,487,182,2021-11-22T00:00:00
SE,Sörmland,28156,9423.76586914063,484,395,2021-11-22T00:00:00
SE,Norrbotten,28648,11470.8532714844,295,223,2021-11-22T00:00:00
SE,Dalarna,29157,10131.51171875,359,194,2021-11-22T00:00:00
SE,Västmanland,32203,11643.7915039063,374,128,2021-11-22T00:00:00
SE,Örebro,35454,11612.083984375,354,229,2021-11-22T00:00:00
SE,Gävleborg,38257,13308.9399414063,565,250,2021-11-22T00:00:00
SE,Uppsala,43772,11327.5502929688,550,425,2021-11-22T00:00:00
SE,Halland,44035,13110.0314941406,328,178,2021-11-22T00:00:00
SE,Östergötland,45442,9738.37353515625,660,365,2021-11-22T00:00:00
SE,Jönköping,46207,12678.0073242188,566,344,2021-11-22T00:00:00
SE,Skåne,169395,12234.8745117188,1812,670,2021-11-22T00:00:00
SE,Västra Götaland,207109,11962.3935546875,2454,1438,2021-11-22T00:00:00
SE,Stockholm,285413,11963.68359375,4519,2252,2021-11-22T00:00:00
