country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4556,7605.15942382813,53,33,2021-09-20T00:00:00
SE,Jämtland Härjedalen,13059,9966.19775390625,126,69,2021-09-20T00:00:00
SE,Blekinge,13352,8383.49584960938,130,60,2021-09-20T00:00:00
SE,Värmland,21349,7550.58178710938,220,130,2021-09-20T00:00:00
SE,Kronoberg,23338,11556.4619140625,324,124,2021-09-20T00:00:00
SE,Västerbotten,25121,9212.1376953125,187,154,2021-09-20T00:00:00
SE,Kalmar,25208,10253.1342773438,249,104,2021-09-20T00:00:00
SE,Sörmland,26898,9003.59399414063,481,389,2021-09-20T00:00:00
SE,Norrbotten,27247,10909.5866699219,275,216,2021-09-20T00:00:00
SE,Västernorrland,27455,11212.591796875,481,179,2021-09-20T00:00:00
SE,Dalarna,28283,9827.69775390625,348,193,2021-09-20T00:00:00
SE,Västmanland,29230,10571.052734375,355,121,2021-09-20T00:00:00
SE,Örebro,33630,11015.3095703125,346,230,2021-09-20T00:00:00
SE,Gävleborg,36874,12827.8999023438,561,246,2021-09-20T00:00:00
SE,Uppsala,42018,10875.947265625,542,422,2021-09-20T00:00:00
SE,Halland,42855,12759.6213378906,323,177,2021-09-20T00:00:00
SE,Östergötland,44240,9481.0732421875,647,358,2021-09-20T00:00:00
SE,Jönköping,45155,12389.7958984375,562,341,2021-09-20T00:00:00
SE,Skåne,163896,11839.07421875,1775,650,2021-09-20T00:00:00
SE,Västra Götaland,200501,11581.4067382813,2402,1413,2021-09-20T00:00:00
SE,Stockholm,272703,11432.3266601563,4403,2209,2021-09-20T00:00:00
