country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4010,6697.03637695313,52,32,2021-07-06T00:00:00
SE,Jämtland Härjedalen,12538,9568.95751953125,121,68,2021-07-06T00:00:00
SE,Blekinge,12872,8081.71508789063,130,59,2021-07-06T00:00:00
SE,Värmland,20278,7171.98266601563,214,124,2021-07-06T00:00:00
SE,Kronoberg,22428,11106.552734375,318,119,2021-07-06T00:00:00
SE,Västerbotten,23465,8605.970703125,181,152,2021-07-06T00:00:00
SE,Kalmar,24321,9892.57958984375,246,104,2021-07-06T00:00:00
SE,Sörmland,25891,8667.25561523438,473,377,2021-07-06T00:00:00
SE,Norrbotten,26645,10668.4143066406,272,211,2021-07-06T00:00:00
SE,Västernorrland,26893,10982.7861328125,480,177,2021-07-06T00:00:00
SE,Dalarna,27110,9419.947265625,343,194,2021-07-06T00:00:00
SE,Västmanland,27651,10001.306640625,353,118,2021-07-06T00:00:00
SE,Örebro,32208,10550.060546875,342,222,2021-07-06T00:00:00
SE,Gävleborg,35917,12495.0322265625,560,241,2021-07-06T00:00:00
SE,Uppsala,40524,10491.2861328125,539,413,2021-07-06T00:00:00
SE,Halland,40969,12199.5588378906,320,171,2021-07-06T00:00:00
SE,Östergötland,42437,9095.12255859375,635,344,2021-07-06T00:00:00
SE,Jönköping,43609,11966.24609375,553,332,2021-07-06T00:00:00
SE,Skåne,156513,11307.6689453125,1760,632,2021-07-06T00:00:00
SE,Västra Götaland,190499,11004.7373046875,2386,1359,2021-07-06T00:00:00
SE,Stockholm,255305,10704.9829101563,4361,2143,2021-07-06T00:00:00
