country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4575,7636.7607421875,54,33,2021-10-26T00:00:00
SE,Jämtland Härjedalen,13229,10095.8149414063,128,70,2021-10-26T00:00:00
SE,Blekinge,13501,8477.17358398438,131,62,2021-10-26T00:00:00
SE,Värmland,21606,7641.43139648438,223,133,2021-10-26T00:00:00
SE,Kronoberg,23695,11732.96484375,326,125,2021-10-26T00:00:00
SE,Kalmar,25654,10434.427734375,251,104,2021-10-26T00:00:00
SE,Västerbotten,26214,9612.22265625,199,155,2021-10-26T00:00:00
SE,Sörmland,27633,9249.08374023438,481,392,2021-10-26T00:00:00
SE,Västernorrland,27734,11326.6772460938,482,180,2021-10-26T00:00:00
SE,Norrbotten,28078,11242.5007324219,292,221,2021-10-26T00:00:00
SE,Dalarna,28810,10010.8896484375,358,194,2021-10-26T00:00:00
SE,Västmanland,30575,11056.365234375,365,127,2021-10-26T00:00:00
SE,Örebro,34431,11277.3798828125,353,230,2021-10-26T00:00:00
SE,Gävleborg,37482,13039.3764648438,564,249,2021-10-26T00:00:00
SE,Uppsala,42857,11091.96484375,545,424,2021-10-26T00:00:00
SE,Halland,43329,12900.3791503906,329,178,2021-10-26T00:00:00
SE,Östergötland,44935,9629.84521484375,659,363,2021-10-26T00:00:00
SE,Jönköping,45779,12560.7504882813,562,342,2021-10-26T00:00:00
SE,Skåne,166134,12000.158203125,1793,657,2021-10-26T00:00:00
SE,Västra Götaland,203941,11779.7412109375,2440,1428,2021-10-26T00:00:00
SE,Stockholm,279338,11709.7109375,4481,2235,2021-10-26T00:00:00
