country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,122,204.403045654297,6,5,2020-06-18T00:00:00
SE,Blekinge,402,251.870223999023,9,6,2020-06-18T00:00:00
SE,Kalmar,514,209.414703369141,42,28,2020-06-18T00:00:00
SE,Västerbotten,599,220.434539794922,30,31,2020-06-18T00:00:00
SE,Värmland,800,283.272064208984,58,29,2020-06-18T00:00:00
SE,Norrbotten,853,341.073120117188,60,44,2020-06-18T00:00:00
SE,Jämtland Härjedalen,951,727.008666992188,43,16,2020-06-18T00:00:00
SE,Kronoberg,1021,506.777709960938,86,21,2020-06-18T00:00:00
SE,Västernorrland,1094,445.899078369141,102,46,2020-06-18T00:00:00
SE,Halland,1154,345.666290283203,62,33,2020-06-18T00:00:00
SE,Dalarna,1410,489.641143798828,153,62,2020-06-18T00:00:00
SE,Sörmland,1815,610.002014160156,236,129,2020-06-18T00:00:00
SE,Västmanland,1904,690.242736816406,158,50,2020-06-18T00:00:00
SE,Gävleborg,1933,672.623901367188,121,64,2020-06-18T00:00:00
SE,Örebro,2183,716.195617675781,157,79,2020-06-18T00:00:00
SE,Skåne,2532,183.767623901367,224,106,2020-06-18T00:00:00
SE,Uppsala,2617,682.020141601563,205,147,2020-06-18T00:00:00
SE,Östergötland,2662,571.864379882813,215,104,2020-06-18T00:00:00
SE,Jönköping,2771,762.103332519531,155,84,2020-06-18T00:00:00
SE,Västra Götaland,11828,685.331115722656,679,388,2020-06-18T00:00:00
SE,Stockholm,16878,710.030517578125,2252,861,2020-06-18T00:00:00
