country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4408,7359.00146484375,52,32,2021-08-17T00:00:00
SE,Jämtland Härjedalen,12730,9715.34912109375,121,69,2021-08-17T00:00:00
SE,Blekinge,13024,8177.27905273438,130,58,2021-08-17T00:00:00
SE,Värmland,20857,7376.65942382813,214,130,2021-08-17T00:00:00
SE,Kronoberg,22705,11243.5029296875,318,121,2021-08-17T00:00:00
SE,Västerbotten,24269,8900.26904296875,181,153,2021-08-17T00:00:00
SE,Kalmar,24627,10016.96484375,246,104,2021-08-17T00:00:00
SE,Sörmland,26313,8808.20385742188,477,384,2021-08-17T00:00:00
SE,Norrbotten,27004,10812.2360839844,274,214,2021-08-17T00:00:00
SE,Västernorrland,27143,11085.0126953125,481,177,2021-08-17T00:00:00
SE,Dalarna,27380,9513.802734375,344,190,2021-08-17T00:00:00
SE,Västmanland,28219,10206.2563476563,353,118,2021-08-17T00:00:00
SE,Örebro,32672,10701.8715820313,342,225,2021-08-17T00:00:00
SE,Gävleborg,36331,12639.03125,560,243,2021-08-17T00:00:00
SE,Uppsala,41133,10648.0859375,541,415,2021-08-17T00:00:00
SE,Halland,41827,12454.3479003906,320,173,2021-08-17T00:00:00
SE,Östergötland,43075,9231.69287109375,637,347,2021-08-17T00:00:00
SE,Jönköping,44166,12118.8447265625,557,337,2021-08-17T00:00:00
SE,Skåne,159256,11505.1015625,1761,637,2021-08-17T00:00:00
SE,Västra Götaland,193747,11192.001953125,2384,1377,2021-08-17T00:00:00
SE,Stockholm,263392,11043.0693359375,4369,2157,2021-08-17T00:00:00
