country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4023,6718.658203125,52,32,2021-07-13T00:00:00
SE,Jämtland Härjedalen,12556,9582.681640625,121,68,2021-07-13T00:00:00
SE,Blekinge,12884,8089.25952148438,130,58,2021-07-13T00:00:00
SE,Värmland,20329,7190.01147460938,214,125,2021-07-13T00:00:00
SE,Kronoberg,22458,11121.384765625,318,120,2021-07-13T00:00:00
SE,Västerbotten,23490,8615.12158203125,181,152,2021-07-13T00:00:00
SE,Kalmar,24340,9900.30322265625,246,104,2021-07-13T00:00:00
SE,Sörmland,25931,8680.61547851563,473,377,2021-07-13T00:00:00
SE,Norrbotten,26686,10684.8395996094,272,212,2021-07-13T00:00:00
SE,Västernorrland,26898,10984.8305664063,480,177,2021-07-13T00:00:00
SE,Dalarna,27093,9414.0380859375,344,190,2021-07-13T00:00:00
SE,Västmanland,27665,10006.3579101563,353,118,2021-07-13T00:00:00
SE,Örebro,32233,10558.240234375,342,222,2021-07-13T00:00:00
SE,Gävleborg,35948,12505.8149414063,560,241,2021-07-13T00:00:00
SE,Uppsala,40574,10504.1596679688,539,413,2021-07-13T00:00:00
SE,Halland,41030,12217.6730957031,320,171,2021-07-13T00:00:00
SE,Östergötland,42488,9106.03955078125,637,344,2021-07-13T00:00:00
SE,Jönköping,43666,11981.8618164063,553,332,2021-07-13T00:00:00
SE,Skåne,156696,11320.8408203125,1761,632,2021-07-13T00:00:00
SE,Västra Götaland,190786,11021.2841796875,2383,1359,2021-07-13T00:00:00
SE,Stockholm,255802,10725.7602539063,4363,2146,2021-07-13T00:00:00
