country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,2687,4501.89306640625,45,24,2021-02-25T00:00:00
SE,Jämtland Härjedalen,6822,5215.19775390625,113,47,2021-02-25T00:00:00
SE,Blekinge,7945,4977.8828125,114,37,2021-02-25T00:00:00
SE,Värmland,9115,3227.53125,167,68,2021-02-25T00:00:00
SE,Kalmar,11315,4609.97509765625,214,64,2021-02-25T00:00:00
SE,Norrbotten,12480,4990.1435546875,218,124,2021-02-25T00:00:00
SE,Sörmland,13207,4438.73095703125,401,229,2021-02-25T00:00:00
SE,Kronoberg,13899,6898.828125,291,85,2021-02-25T00:00:00
SE,Västerbotten,14376,5290.4287109375,136,89,2021-02-25T00:00:00
SE,Dalarna,14749,5121.78515625,304,103,2021-02-25T00:00:00
SE,Västernorrland,14841,6048.98388671875,404,116,2021-02-25T00:00:00
SE,Örebro,17895,5870.966796875,289,137,2021-02-25T00:00:00
SE,Västmanland,18167,6585.94482421875,326,90,2021-02-25T00:00:00
SE,Gävleborg,21256,7396.42724609375,494,159,2021-02-25T00:00:00
SE,Östergötland,22855,4909.8271484375,552,222,2021-02-25T00:00:00
SE,Halland,23637,7080.16845703125,271,111,2021-02-25T00:00:00
SE,Uppsala,24154,6294.80908203125,479,247,2021-02-25T00:00:00
SE,Jönköping,26485,7284.12353515625,509,240,2021-02-25T00:00:00
SE,Skåne,110096,7990.55322265625,1547,469,2021-02-25T00:00:00
SE,Västra Götaland,116177,6731.46044921875,2086,985,2021-02-25T00:00:00
SE,Stockholm,155151,6526.95458984375,3866,1567,2021-02-25T00:00:00
