country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,9003,15001.5400390625,56,35,2022-01-27T00:00:00
SE,Blekinge,22824,14338.6306152344,140,71,2022-01-27T00:00:00
SE,Jämtland Härjedalen,27607,21058.4165039063,132,88,2022-01-27T00:00:00
SE,Kronoberg,39693,19642.46875,341,137,2022-01-27T00:00:00
SE,Norrbotten,40259,16122.4353027344,305,235,2022-01-27T00:00:00
SE,Västerbotten,42949,15737.9506835938,208,163,2022-01-27T00:00:00
SE,Västernorrland,43763,17881.0581054688,490,189,2022-01-27T00:00:00
SE,Kalmar,43887,17845.9145507813,271,116,2022-01-27T00:00:00
SE,Värmland,48026,16980.9157714844,238,149,2022-01-27T00:00:00
SE,Dalarna,53078,18446.76953125,381,212,2022-01-27T00:00:00
SE,Sörmland,53705,17957.1379394531,501,422,2022-01-27T00:00:00
SE,Gävleborg,59668,20756.1918945313,585,268,2022-01-27T00:00:00
SE,Västmanland,61289,22138.8100585938,396,144,2022-01-27T00:00:00
SE,Örebro,68915,22559.8237304688,371,245,2022-01-27T00:00:00
SE,Jönköping,73861,20254.23828125,589,376,2022-01-27T00:00:00
SE,Uppsala,74752,19303.9873046875,576,447,2022-01-27T00:00:00
SE,Östergötland,76437,16373.173828125,682,392,2022-01-27T00:00:00
SE,Halland,87290,25954.9475097656,348,196,2022-01-27T00:00:00
SE,Skåne,284043,20486.8745117188,1900,743,2022-01-27T00:00:00
SE,Västra Götaland,352294,20333.0922851563,2615,1534,2022-01-27T00:00:00
SE,Stockholm,507113,21232.1171875,4730,2414,2022-01-27T00:00:00
