country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,5049,8425.13134765625,54,35,2021-12-29T00:00:00
SE,Jämtland Härjedalen,14847,11329.4702148438,129,77,2021-12-29T00:00:00
SE,Blekinge,15508,9738.99291992188,136,67,2021-12-29T00:00:00
SE,Kronoberg,25353,12552.689453125,331,129,2021-12-29T00:00:00
SE,Värmland,25471,9007.71118164063,232,143,2021-12-29T00:00:00
SE,Västerbotten,28522,10457.0498046875,203,159,2021-12-29T00:00:00
SE,Kalmar,29122,11844.1264648438,261,111,2021-12-29T00:00:00
SE,Norrbotten,30087,12047.3435058594,299,228,2021-12-29T00:00:00
SE,Västernorrland,30435,12431.13671875,488,186,2021-12-29T00:00:00
SE,Sörmland,30652,10257.4304199219,489,405,2021-12-29T00:00:00
SE,Dalarna,32477,11285.587890625,361,201,2021-12-29T00:00:00
SE,Västmanland,37431,13530.1958007813,383,136,2021-12-29T00:00:00
SE,Örebro,39550,12952.2094726563,360,236,2021-12-29T00:00:00
SE,Gävleborg,41608,14474.4965820313,574,257,2021-12-29T00:00:00
SE,Östergötland,47837,10251.0483398438,664,377,2021-12-29T00:00:00
SE,Uppsala,48238,12477.4135742188,555,429,2021-12-29T00:00:00
SE,Halland,48813,14528.8967285156,339,186,2021-12-29T00:00:00
SE,Jönköping,49308,13527.5732421875,571,361,2021-12-29T00:00:00
SE,Skåne,191383,13817.5014648438,1829,701,2021-12-29T00:00:00
SE,Västra Götaland,222903,12873.0024414063,2484,1476,2021-12-29T00:00:00
SE,Stockholm,320190,13417.578125,4568,2319,2021-12-29T00:00:00
