country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,3996,6673.7509765625,52,32,2021-06-22T00:00:00
SE,Jämtland Härjedalen,12511,9548.37109375,121,68,2021-06-22T00:00:00
SE,Blekinge,12831,8055.93823242188,130,58,2021-06-22T00:00:00
SE,Värmland,19986,7068.76049804688,212,120,2021-06-22T00:00:00
SE,Kronoberg,22348,11067.0,318,119,2021-06-22T00:00:00
SE,Västerbotten,23387,8577.41943359375,181,151,2021-06-22T00:00:00
SE,Kalmar,24261,9868.1904296875,245,104,2021-06-22T00:00:00
SE,Sörmland,25825,8645.21166992188,468,374,2021-06-22T00:00:00
SE,Norrbotten,26214,10495.7478027344,272,211,2021-06-22T00:00:00
SE,Västernorrland,26830,10957.0249023438,478,177,2021-06-22T00:00:00
SE,Dalarna,27009,9384.83837890625,343,189,2021-06-22T00:00:00
SE,Västmanland,27593,9980.37841796875,350,117,2021-06-22T00:00:00
SE,Örebro,32116,10519.9604492188,342,222,2021-06-22T00:00:00
SE,Gävleborg,35849,12471.3803710938,560,240,2021-06-22T00:00:00
SE,Uppsala,40433,10467.8564453125,539,413,2021-06-22T00:00:00
SE,Halland,40827,12157.3908691406,320,171,2021-06-22T00:00:00
SE,Östergötland,42324,9070.93359375,635,343,2021-06-22T00:00:00
SE,Jönköping,43463,11926.2470703125,555,330,2021-06-22T00:00:00
SE,Skåne,156134,11280.3896484375,1759,632,2021-06-22T00:00:00
SE,Västra Götaland,189997,10975.7944335938,2377,1357,2021-06-22T00:00:00
SE,Stockholm,254584,10674.8403320313,4359,2139,2021-06-22T00:00:00
