country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4619,7709.94287109375,54,34,2021-11-17T00:00:00
SE,Jämtland Härjedalen,13322,10166.7236328125,128,71,2021-11-17T00:00:00
SE,Blekinge,13733,8623.03393554688,131,64,2021-11-17T00:00:00
SE,Värmland,22097,7815.00024414063,223,136,2021-11-17T00:00:00
SE,Kronoberg,23881,11824.9243164063,327,125,2021-11-17T00:00:00
SE,Kalmar,26287,10691.734375,252,105,2021-11-17T00:00:00
SE,Västerbotten,26756,9810.61767578125,202,157,2021-11-17T00:00:00
SE,Västernorrland,28002,11436.2646484375,487,182,2021-11-17T00:00:00
SE,Sörmland,28065,9393.37182617188,484,394,2021-11-17T00:00:00
SE,Norrbotten,28592,11448.4187011719,295,223,2021-11-17T00:00:00
SE,Dalarna,29082,10105.4409179688,359,194,2021-11-17T00:00:00
SE,Västmanland,31913,11539.1518554688,372,128,2021-11-17T00:00:00
SE,Örebro,35219,11535.1967773438,354,229,2021-11-17T00:00:00
SE,Gävleborg,38125,13263.02734375,565,250,2021-11-17T00:00:00
SE,Uppsala,43602,11283.7807617188,549,425,2021-11-17T00:00:00
SE,Halland,43818,13045.5920410156,328,178,2021-11-17T00:00:00
SE,Östergötland,45352,9719.1083984375,660,365,2021-11-17T00:00:00
SE,Jönköping,46135,12658.2817382813,566,343,2021-11-17T00:00:00
SE,Skåne,168597,12177.4370117188,1806,666,2021-11-17T00:00:00
SE,Västra Götaland,206361,11919.2670898438,2452,1437,2021-11-17T00:00:00
SE,Stockholm,284049,11906.66015625,4515,2252,2021-11-17T00:00:00
