country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,66,110.57869720459,3,4,2020-05-15T00:00:00
SE,Blekinge,94,58.8950271606445,3,5,2020-05-15T00:00:00
SE,Kalmar,244,99.4108657836914,25,23,2020-05-15T00:00:00
SE,Värmland,309,109.413841247559,23,25,2020-05-15T00:00:00
SE,Norrbotten,332,132.750610351563,40,33,2020-05-15T00:00:00
SE,Västerbotten,401,147.569702148438,18,24,2020-05-15T00:00:00
SE,Västernorrland,405,165.072326660156,61,29,2020-05-15T00:00:00
SE,Jämtland Härjedalen,517,395.229736328125,15,13,2020-05-15T00:00:00
SE,Halland,529,158.455337524414,45,29,2020-05-15T00:00:00
SE,Kronoberg,584,289.870910644531,35,12,2020-05-15T00:00:00
SE,Gävleborg,917,319.087493896484,86,41,2020-05-15T00:00:00
SE,Västmanland,996,361.072326660156,123,40,2020-05-15T00:00:00
SE,Dalarna,1025,355.944793701172,128,50,2020-05-15T00:00:00
SE,Jönköping,1111,305.556396484375,113,58,2020-05-15T00:00:00
SE,Skåne,1189,86.2953033447266,125,76,2020-05-15T00:00:00
SE,Uppsala,1430,372.674377441406,134,105,2020-05-15T00:00:00
SE,Örebro,1432,469.808563232422,99,69,2020-05-15T00:00:00
SE,Sörmland,1479,497.076019287109,200,88,2020-05-15T00:00:00
SE,Östergötland,1724,370.358428955078,159,91,2020-05-15T00:00:00
SE,Västra Götaland,4112,238.255126953125,389,272,2020-05-15T00:00:00
SE,Stockholm,10311,433.767303466797,1822,713,2020-05-15T00:00:00
