country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,2612,4376.23583984375,44,23,2021-02-01T00:00:00
SE,Jämtland Härjedalen,5863,4482.0732421875,100,45,2021-02-01T00:00:00
SE,Blekinge,7334,4595.0654296875,95,32,2021-02-01T00:00:00
SE,Värmland,7772,2751.98828125,161,61,2021-02-01T00:00:00
SE,Kalmar,9864,4018.806640625,176,59,2021-02-01T00:00:00
SE,Norrbotten,10250,4098.4755859375,191,107,2021-02-01T00:00:00
SE,Västerbotten,10498,3863.30859375,117,69,2021-02-01T00:00:00
SE,Sörmland,11692,3929.5556640625,382,217,2021-02-01T00:00:00
SE,Kronoberg,12246,6078.3544921875,276,75,2021-02-01T00:00:00
SE,Västernorrland,13191,5376.466796875,358,107,2021-02-01T00:00:00
SE,Dalarna,13421,4660.61962890625,297,96,2021-02-01T00:00:00
SE,Örebro,16389,5376.88037109375,269,132,2021-02-01T00:00:00
SE,Västmanland,16900,6126.62890625,299,88,2021-02-01T00:00:00
SE,Gävleborg,18415,6407.84716796875,465,145,2021-02-01T00:00:00
SE,Halland,19231,5760.40576171875,222,97,2021-02-01T00:00:00
SE,Östergötland,19928,4281.0341796875,488,211,2021-02-01T00:00:00
SE,Uppsala,21708,5657.353515625,457,239,2021-02-01T00:00:00
SE,Jönköping,22605,6217.013671875,458,213,2021-02-01T00:00:00
SE,Skåne,98903,7178.18701171875,1377,424,2021-02-01T00:00:00
SE,Västra Götaland,98915,5731.27587890625,1846,883,2021-02-01T00:00:00
SE,Stockholm,138869,5841.9970703125,3737,1496,2021-02-01T00:00:00
