country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,11458,19084.7685546875,72,39,2022-06-15T00:00:00
SE,Blekinge,29715,18671.0671386719,168,84,2022-06-15T00:00:00
SE,Jämtland Härjedalen,32904,25097.1489257813,176,92,2022-06-15T00:00:00
SE,Norrbotten,49066,19650.6823730469,410,255,2022-06-15T00:00:00
SE,Kronoberg,49590,24535.6025390625,386,153,2022-06-15T00:00:00
SE,Västernorrland,53734,21958.2768554688,613,206,2022-06-15T00:00:00
SE,Västerbotten,56845,20824.4829101563,328,188,2022-06-15T00:00:00
SE,Kalmar,60281,24509.8725585938,355,131,2022-06-15T00:00:00
SE,Sörmland,64121,21436.0842285156,596,431,2022-06-15T00:00:00
SE,Värmland,65707,23231.1589355469,355,169,2022-06-15T00:00:00
SE,Dalarna,70329,24443.4462890625,485,240,2022-06-15T00:00:00
SE,Gävleborg,73844,25686.9409179688,711,305,2022-06-15T00:00:00
SE,Västmanland,75954,27430.3413085938,492,154,2022-06-15T00:00:00
SE,Jönköping,86555,23731.9501953125,691,397,2022-06-15T00:00:00
SE,Uppsala,90101,23255.90234375,688,454,2022-06-15T00:00:00
SE,Örebro,93283,30532.5229492188,478,265,2022-06-15T00:00:00
SE,Östergötland,95236,20397.294921875,823,420,2022-06-15T00:00:00
SE,Halland,105096,31242.5822753906,457,219,2022-06-15T00:00:00
SE,Skåne,338566,24411.2661132813,2404,788,2022-06-15T00:00:00
SE,Västra Götaland,434952,25098.7719726563,3105,1601,2022-06-15T00:00:00
SE,Stockholm,575516,24091.7861328125,5282,2551,2022-06-15T00:00:00
