country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,3663,6137.11767578125,51,30,2021-05-03T00:00:00
SE,Jämtland Härjedalen,11092,8479.47412109375,120,63,2021-05-03T00:00:00
SE,Blekinge,11494,7201.48364257813,128,49,2021-05-03T00:00:00
SE,Värmland,17067,6043.25561523438,199,102,2021-05-03T00:00:00
SE,Kronoberg,19211,9535.4619140625,307,111,2021-05-03T00:00:00
SE,Kalmar,21116,8603.1142578125,235,99,2021-05-03T00:00:00
SE,Västerbotten,21143,7780.7138671875,178,143,2021-05-03T00:00:00
SE,Norrbotten,21302,8517.63110351563,252,178,2021-05-03T00:00:00
SE,Sörmland,23280,7824.15795898438,450,331,2021-05-03T00:00:00
SE,Västernorrland,24182,9856.244140625,459,156,2021-05-03T00:00:00
SE,Dalarna,24241,8418.0078125,330,166,2021-05-03T00:00:00
SE,Västmanland,24947,9043.84716796875,343,106,2021-05-03T00:00:00
SE,Örebro,28934,9492.62646484375,325,211,2021-05-03T00:00:00
SE,Gävleborg,33378,11614.505859375,544,231,2021-05-03T00:00:00
SE,Uppsala,37181,9689.79443359375,522,376,2021-05-03T00:00:00
SE,Östergötland,37515,8059.1630859375,605,312,2021-05-03T00:00:00
SE,Halland,38336,11483.0700683594,309,163,2021-05-03T00:00:00
SE,Jönköping,39580,10885.6186523438,548,314,2021-05-03T00:00:00
SE,Skåne,142860,10368.5004882813,1688,579,2021-05-03T00:00:00
SE,Västra Götaland,173174,10033.9477539063,2295,1274,2021-05-03T00:00:00
SE,Stockholm,234858,9880.10107421875,4203,2022,2021-05-03T00:00:00
