country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4501,7513.68188476563,53,32,2021-08-31T00:00:00
SE,Jämtland Härjedalen,12896,9841.9169921875,126,69,2021-08-31T00:00:00
SE,Blekinge,13148,8255.23901367188,130,59,2021-08-31T00:00:00
SE,Värmland,21109,7465.74194335938,216,130,2021-08-31T00:00:00
SE,Kronoberg,22954,11366.6098632813,318,122,2021-08-31T00:00:00
SE,Västerbotten,24536,8998.00244140625,181,153,2021-08-31T00:00:00
SE,Kalmar,24904,10129.5620117188,247,104,2021-08-31T00:00:00
SE,Sörmland,26519,8877.00756835938,479,386,2021-08-31T00:00:00
SE,Norrbotten,27087,10845.4875488281,275,214,2021-08-31T00:00:00
SE,Västernorrland,27282,11141.8510742188,482,178,2021-08-31T00:00:00
SE,Dalarna,27708,9627.81982421875,345,191,2021-08-31T00:00:00
SE,Västmanland,28665,10367.1850585938,355,119,2021-08-31T00:00:00
SE,Örebro,33038,10821.619140625,342,227,2021-08-31T00:00:00
SE,Gävleborg,36547,12714.1611328125,560,244,2021-08-31T00:00:00
SE,Uppsala,41477,10736.6557617188,541,418,2021-08-31T00:00:00
SE,Halland,42273,12586.7912597656,321,176,2021-08-31T00:00:00
SE,Östergötland,43581,9340.00732421875,640,352,2021-08-31T00:00:00
SE,Jönköping,44566,12228.4306640625,557,339,2021-08-31T00:00:00
SE,Skåne,161370,11657.2607421875,1763,640,2021-08-31T00:00:00
SE,Västra Götaland,196318,11340.2338867188,2388,1394,2021-08-31T00:00:00
SE,Stockholm,267438,11212.2172851563,4373,2176,2021-08-31T00:00:00
