country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,6865,11445.5561523438,54,35,2022-01-17T00:00:00
SE,Blekinge,18223,11445.9392089844,140,71,2022-01-17T00:00:00
SE,Jämtland Härjedalen,22097,16857.2807617188,130,81,2022-01-17T00:00:00
SE,Kronoberg,31601,15641.7373046875,334,134,2022-01-17T00:00:00
SE,Värmland,34248,12110.3854980469,233,146,2022-01-17T00:00:00
SE,Kalmar,34355,13971.2758789063,263,116,2022-01-17T00:00:00
SE,Västerbotten,34586,12676.7338867188,204,162,2022-01-17T00:00:00
SE,Norrbotten,34685,13889.3874511719,300,232,2022-01-17T00:00:00
SE,Västernorrland,35797,14623.6997070313,489,188,2022-01-17T00:00:00
SE,Sörmland,39994,13377.6604003906,493,413,2022-01-17T00:00:00
SE,Dalarna,41950,14578.5283203125,371,206,2022-01-17T00:00:00
SE,Västmanland,46744,16890.5795898438,391,142,2022-01-17T00:00:00
SE,Gävleborg,49234,17127.0004882813,580,265,2022-01-17T00:00:00
SE,Örebro,50610,16570.8100585938,365,240,2022-01-17T00:00:00
SE,Östergötland,58236,12477.0615234375,675,387,2022-01-17T00:00:00
SE,Jönköping,59481,16314.6201171875,577,374,2022-01-17T00:00:00
SE,Uppsala,59644,15414.1220703125,565,432,2022-01-17T00:00:00
SE,Halland,63918,19014.4465332031,341,192,2022-01-17T00:00:00
SE,Skåne,238935,17240.1430664063,1892,732,2022-01-17T00:00:00
SE,Västra Götaland,278860,16099.2260742188,2524,1512,2022-01-17T00:00:00
SE,Stockholm,417548,17487.7451171875,4637,2380,2022-01-17T00:00:00
