country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,3985,6655.45556640625,51,32,2021-06-10T00:00:00
SE,Jämtland Härjedalen,12493,9534.64697265625,121,68,2021-06-10T00:00:00
SE,Blekinge,12723,7988.03735351563,129,57,2021-06-10T00:00:00
SE,Värmland,19347,6842.87377929688,212,114,2021-06-10T00:00:00
SE,Kronoberg,22123,10955.7587890625,318,119,2021-06-10T00:00:00
SE,Västerbotten,23270,8534.59228515625,181,151,2021-06-10T00:00:00
SE,Kalmar,24110,9806.81103515625,245,104,2021-06-10T00:00:00
SE,Norrbotten,25706,10292.2336425781,270,208,2021-06-10T00:00:00
SE,Sörmland,25752,8620.82934570313,467,372,2021-06-10T00:00:00
SE,Västernorrland,26783,10937.8061523438,474,177,2021-06-10T00:00:00
SE,Dalarna,26901,9347.2958984375,343,187,2021-06-10T00:00:00
SE,Västmanland,27444,9926.615234375,348,117,2021-06-10T00:00:00
SE,Örebro,32018,10487.896484375,342,222,2021-06-10T00:00:00
SE,Gävleborg,35802,12455.0327148438,560,241,2021-06-10T00:00:00
SE,Uppsala,40286,10430.0083007813,538,413,2021-06-10T00:00:00
SE,Halland,40715,12124.1311035156,319,172,2021-06-10T00:00:00
SE,Östergötland,42186,9041.39306640625,633,341,2021-06-10T00:00:00
SE,Jönköping,43205,11855.5639648438,554,328,2021-06-10T00:00:00
SE,Skåne,155456,11231.5893554688,1749,632,2021-06-10T00:00:00
SE,Västra Götaland,189381,10940.2783203125,2367,1355,2021-06-10T00:00:00
SE,Stockholm,253770,10640.8100585938,4353,2134,2021-06-10T00:00:00
