country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,2787,4669.4365234375,46,24,2021-03-09T00:00:00
SE,Jämtland Härjedalen,7350,5618.83642578125,117,48,2021-03-09T00:00:00
SE,Blekinge,8210,5143.9169921875,117,38,2021-03-09T00:00:00
SE,Värmland,10000,3540.90087890625,175,72,2021-03-09T00:00:00
SE,Kalmar,12242,4987.6552734375,217,69,2021-03-09T00:00:00
SE,Norrbotten,14055,5619.9091796875,228,128,2021-03-09T00:00:00
SE,Sörmland,14316,4811.4541015625,409,236,2021-03-09T00:00:00
SE,Kronoberg,14398,7146.5087890625,296,92,2021-03-09T00:00:00
SE,Västernorrland,15534,6331.44091796875,417,121,2021-03-09T00:00:00
SE,Dalarna,15695,5450.29638671875,305,105,2021-03-09T00:00:00
SE,Västerbotten,16118,5931.4921875,144,101,2021-03-09T00:00:00
SE,Västmanland,18927,6861.4619140625,327,92,2021-03-09T00:00:00
SE,Örebro,19055,6251.5380859375,294,142,2021-03-09T00:00:00
SE,Gävleborg,23600,8212.06640625,501,173,2021-03-09T00:00:00
SE,Östergötland,24470,5256.76953125,566,229,2021-03-09T00:00:00
SE,Uppsala,25441,6630.2158203125,482,258,2021-03-09T00:00:00
SE,Halland,26007,7790.072265625,278,120,2021-03-09T00:00:00
SE,Jönköping,28416,7815.203125,522,252,2021-03-09T00:00:00
SE,Skåne,114826,8333.84765625,1600,489,2021-03-09T00:00:00
SE,Västra Götaland,124269,7200.32275390625,2134,1015,2021-03-09T00:00:00
SE,Stockholm,166176,6990.7587890625,3913,1630,2021-03-09T00:00:00
