country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,120058,117980,559,5278302,22,3,2022-06-15T09:30:00+02:00
AT,Vorarlberg,207306,205570,548,7072473,20,1,2022-06-15T09:30:00+02:00
AT,Kärnten,249362,246606,1627,6610302,38,5,2022-06-15T09:30:00+02:00
AT,Salzburg,298505,295414,1141,10606122,26,0,2022-06-15T09:30:00+02:00
AT,Tirol,361684,358427,939,9561642,47,1,2022-06-15T09:30:00+02:00
AT,Steiermark,552164,546058,3394,21035534,53,6,2022-06-15T09:30:00+02:00
AT,Oberösterreich,773628,766534,2841,24392425,59,2,2022-06-15T09:30:00+02:00
AT,Niederösterreich,821305,800721,3651,39420898,115,4,2022-06-15T09:30:00+02:00
AT,Wien,921420,900299,4015,65121369,131,12,2022-06-15T09:30:00+02:00
AT,Österreich,4305432,4237609,18715,189099067,511,34,2022-06-15T09:30:00+02:00
