country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18352,17971,343,2006024,7,3,2021-06-18T09:30:00+02:00
AT,Vorarlberg,30723,30256,304,2865649,7,6,2021-06-18T09:30:00+02:00
AT,Kärnten,40208,39311,819,1977261,26,3,2021-06-18T09:30:00+02:00
AT,Salzburg,49144,48457,585,2913134,8,1,2021-06-18T09:30:00+02:00
AT,Tirol,63760,62895,633,4772236,21,8,2021-06-18T09:30:00+02:00
AT,Steiermark,79498,77321,2074,6469877,11,1,2021-06-18T09:30:00+02:00
AT,Niederösterreich,110590,107673,1813,10116833,46,20,2021-06-18T09:30:00+02:00
AT,Oberösterreich,116805,114940,1755,7595397,18,11,2021-06-18T09:30:00+02:00
AT,Wien,140229,136720,2351,11467186,119,33,2021-06-18T09:30:00+02:00
AT,Österreich,649309,635544,10677,50183597,263,86,2021-06-18T09:30:00+02:00
