country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,10902,10656,221,402624,43,8,2021-02-04T08:00:00
AT,Vorarlberg,22071,21887,261,549994,44,9,2021-02-04T08:00:00
AT,Kärnten,26326,24643,639,473469,86,9,2021-02-04T08:00:00
AT,Salzburg,35067,32438,441,539755,129,22,2021-02-04T08:00:00
AT,Tirol,44950,43615,543,977165,127,30,2021-02-04T08:00:00
AT,Steiermark,49910,45829,1617,1029004,258,41,2021-02-04T08:00:00
AT,Niederösterreich,63940,60861,1203,2282315,376,54,2021-02-04T08:00:00
AT,Oberösterreich,80821,77745,1469,1385428,187,31,2021-02-04T08:00:00
AT,Wien,82471,79035,1508,2105372,443,102,2021-02-04T08:00:00
AT,,416458,396709,7902,9745126,1693,306,2021-02-04T08:00:00
