country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,96798,83638,509,4942089,125,11,2022-03-26T09:30:00+01:00
AT,Vorarlberg,180833,159489,517,6903012,95,5,2022-03-26T09:30:00+01:00
AT,Kärnten,219579,195394,1224,6428982,253,19,2022-03-26T09:30:00+01:00
AT,Salzburg,266880,241312,876,10395585,110,8,2022-03-26T09:30:00+01:00
AT,Tirol,328815,308497,907,9276486,225,21,2022-03-26T09:30:00+01:00
AT,Steiermark,488042,425543,2756,20181228,542,39,2022-03-26T09:30:00+01:00
AT,Niederösterreich,679008,581085,3001,34589637,682,39,2022-03-26T09:30:00+01:00
AT,Oberösterreich,680872,620101,2657,23569943,447,27,2022-03-26T09:30:00+01:00
AT,Wien,757684,637693,3218,57219997,720,69,2022-03-26T09:30:00+01:00
AT,Österreich,3698511,3252752,15665,173506959,3199,238,2022-03-26T09:30:00+01:00
