country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,13966,12666,250,790271,79,18,2021-03-16T15:00:00
AT,Vorarlberg,23765,23800,278,1015789,15,2,2021-03-16T15:00:00
AT,Kärnten,31650,29432,719,786786,104,17,2021-03-16T15:00:00
AT,Salzburg,40991,37503,518,1102571,98,14,2021-03-16T15:00:00
AT,Tirol,49906,48021,586,1826809,109,24,2021-03-16T15:00:00
AT,Steiermark,60756,55088,1802,2345419,259,36,2021-03-16T15:00:00
AT,Niederösterreich,81262,74895,1450,4239419,428,86,2021-03-16T15:00:00
AT,Oberösterreich,92144,87017,1543,2819376,214,43,2021-03-16T15:00:00
AT,Wien,101769,93315,1780,3914427,538,143,2021-03-16T15:00:00
AT,,496209,461737,8926,18840867,1844,383,2021-03-16T15:00:00
