country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18229,17716,338,1574418,18,8,2021-05-21T09:30:00+02:00
AT,Vorarlberg,29962,28675,302,2498381,21,7,2021-05-21T09:30:00+02:00
AT,Kärnten,39797,38523,814,1359493,31,3,2021-05-21T09:30:00+02:00
AT,Salzburg,49001,47891,578,1987040,37,16,2021-05-21T09:30:00+02:00
AT,Tirol,62628,61070,629,3975707,54,24,2021-05-21T09:30:00+02:00
AT,Steiermark,78432,74937,2051,4498321,143,23,2021-05-21T09:30:00+02:00
AT,Niederösterreich,108926,105157,1778,8442978,134,57,2021-05-21T09:30:00+02:00
AT,Oberösterreich,115353,112448,1739,5242055,92,38,2021-05-21T09:30:00+02:00
AT,Wien,137965,134420,2305,8471793,177,58,2021-05-21T09:30:00+02:00
AT,Österreich,640293,620837,10534,38050186,707,234,2021-05-21T09:30:00+02:00
