country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,15950,14571,287,1002217,81,20,2021-04-03T09:30:00
AT,Vorarlberg,24884,24485,282,1377060,26,1,2021-04-03T09:30:00
AT,Kärnten,34422,32020,749,1022572,83,14,2021-04-03T09:30:00
AT,Salzburg,44796,41019,541,1461084,114,20,2021-04-03T09:30:00
AT,Tirol,54360,51589,597,2432393,146,30,2021-04-03T09:30:00
AT,Steiermark,66798,60966,1871,2974104,330,53,2021-04-03T09:30:00
AT,Niederösterreich,93409,84443,1563,5559735,438,121,2021-04-03T09:30:00
AT,Oberösterreich,100369,94477,1610,3492403,282,66,2021-04-03T09:30:00
AT,Wien,117589,105980,1934,5081347,697,206,2021-04-03T09:30:00
AT,,552577,509550,9434,24402915,2197,531,2021-04-03T09:30:00
