country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,8874,8285,162,110392,57,8,2020-12-23T15:00:00
AT,Vorarlberg,18403,17554,202,214278,82,16,2020-12-23T15:00:00
AT,Kärnten,20026,18121,472,168568,189,13,2020-12-23T15:00:00
AT,Salzburg,26521,23387,301,209310,161,30,2020-12-23T15:00:00
AT,Tirol,38803,37115,457,448003,181,48,2020-12-23T15:00:00
AT,Steiermark,40242,33273,1183,380075,499,90,2020-12-23T15:00:00
AT,Niederösterreich,51165,46476,777,657388,419,60,2020-12-23T15:00:00
AT,Oberösterreich,69085,64726,1093,448758,639,96,2020-12-23T15:00:00
AT,Wien,70148,63984,1007,1045364,548,111,2020-12-23T15:00:00
AT,,343267,312921,5654,3682136,2775,472,2020-12-23T15:00:00
