country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,20209,19521,349,3037057,18,4,2021-09-30T09:30:00+02:00
AT,Vorarlberg,34557,33609,319,4831072,16,5,2021-09-30T09:30:00+02:00
AT,Kärnten,44242,42452,836,4294149,46,7,2021-09-30T09:30:00+02:00
AT,Salzburg,55967,53976,603,6056128,42,8,2021-09-30T09:30:00+02:00
AT,Tirol,70252,68543,659,6135526,57,15,2021-09-30T09:30:00+02:00
AT,Steiermark,89233,84866,2127,12269782,90,23,2021-09-30T09:30:00+02:00
AT,Niederösterreich,124869,120086,1880,16264417,124,32,2021-09-30T09:30:00+02:00
AT,Oberösterreich,136001,130505,1803,14343254,159,36,2021-09-30T09:30:00+02:00
AT,Wien,167765,158286,2433,19953434,299,90,2021-09-30T09:30:00+02:00
AT,Österreich,743095,711844,11009,87184819,851,220,2021-09-30T09:30:00+02:00
