country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,138589,135156,578,5510520,56,3,2022-08-25T09:30:00+02:00
AT,Vorarlberg,227419,226274,574,7160835,22,1,2022-08-25T09:30:00+02:00
AT,Kärnten,276772,271852,1660,6732884,102,8,2022-08-25T09:30:00+02:00
AT,Salzburg,328360,324849,1179,10811497,74,4,2022-08-25T09:30:00+02:00
AT,Tirol,395193,391293,956,9738747,63,2,2022-08-25T09:30:00+02:00
AT,Steiermark,613711,604624,3449,21565181,117,6,2022-08-25T09:30:00+02:00
AT,Oberösterreich,852476,842853,2921,24948025,117,11,2022-08-25T09:30:00+02:00
AT,Niederösterreich,943531,918222,3875,40174347,211,20,2022-08-25T09:30:00+02:00
AT,Wien,1105361,1078156,4192,68483331,364,22,2022-08-25T09:30:00+02:00
AT,Österreich,4881412,4793279,19384,195125367,1126,77,2022-08-25T09:30:00+02:00
