country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,13321,12170,245,716398,71,11,2021-03-10T08:00:00
AT,Vorarlberg,23527,23486,278,926254,28,4,2021-03-10T08:00:00
AT,Kärnten,30647,28403,702,763750,99,15,2021-03-10T08:00:00
AT,Salzburg,39650,36361,505,982741,93,14,2021-03-10T08:00:00
AT,Tirol,48710,47158,585,1645194,93,22,2021-03-10T08:00:00
AT,Steiermark,58736,53565,1781,2066437,242,38,2021-03-10T08:00:00
AT,Niederösterreich,77780,71392,1397,3824765,394,82,2021-03-10T08:00:00
AT,Oberösterreich,89533,84825,1528,2517626,146,26,2021-03-10T08:00:00
AT,Wien,96992,89681,1736,3607954,445,126,2021-03-10T08:00:00
AT,,478896,447041,8757,17051119,1611,338,2021-03-10T08:00:00
