country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,119438,117671,558,5263305,26,2,2022-06-10T09:30:00+02:00
AT,Vorarlberg,206213,204649,548,7067439,16,0,2022-06-10T09:30:00+02:00
AT,Kärnten,248748,246073,1626,6603908,40,3,2022-06-10T09:30:00+02:00
AT,Salzburg,297198,294254,1140,10593536,15,1,2022-06-10T09:30:00+02:00
AT,Tirol,360328,357551,939,9553323,34,3,2022-06-10T09:30:00+02:00
AT,Steiermark,550316,544819,3392,21005744,52,6,2022-06-10T09:30:00+02:00
AT,Oberösterreich,771007,764827,2839,24370320,55,3,2022-06-10T09:30:00+02:00
AT,Niederösterreich,816930,797598,3641,39290186,99,7,2022-06-10T09:30:00+02:00
AT,Wien,914142,896638,4007,64888225,136,10,2022-06-10T09:30:00+02:00
AT,Österreich,4284320,4224080,18690,188635986,473,35,2022-06-10T09:30:00+02:00
