country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18081,17467,332,1467008,26,15,2021-05-12T09:30:00+02:00
AT,Vorarlberg,29481,27668,300,2313789,39,9,2021-05-12T09:30:00+02:00
AT,Kärnten,39376,37841,806,1309335,45,7,2021-05-12T09:30:00+02:00
AT,Salzburg,48761,47185,573,1844034,62,15,2021-05-12T09:30:00+02:00
AT,Tirol,61891,59917,626,3657922,87,29,2021-05-12T09:30:00+02:00
AT,Steiermark,77436,72646,2037,4179323,219,37,2021-05-12T09:30:00+02:00
AT,Niederösterreich,107998,103478,1761,7966852,213,62,2021-05-12T09:30:00+02:00
AT,Oberösterreich,114184,110533,1727,4909829,155,51,2021-05-12T09:30:00+02:00
AT,Wien,136752,132931,2266,7734926,320,119,2021-05-12T09:30:00+02:00
AT,Österreich,633960,609666,10428,35383018,1166,344,2021-05-12T09:30:00+02:00
