country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18387,17999,343,2093723,7,2,2021-06-25T09:30:00+02:00
AT,Vorarlberg,30764,30371,306,3331638,7,2,2021-06-25T09:30:00+02:00
AT,Kärnten,40186,39338,819,1981348,20,2,2021-06-25T09:30:00+02:00
AT,Salzburg,49162,48508,586,3120176,3,0,2021-06-25T09:30:00+02:00
AT,Tirol,63800,63089,634,4928619,13,6,2021-06-25T09:30:00+02:00
AT,Steiermark,79520,77331,2088,6962076,4,1,2021-06-25T09:30:00+02:00
AT,Niederösterreich,110730,108007,1815,10690025,27,14,2021-06-25T09:30:00+02:00
AT,Oberösterreich,116910,115117,1757,8082568,19,11,2021-06-25T09:30:00+02:00
AT,Wien,140557,137291,2352,12105765,97,31,2021-06-25T09:30:00+02:00
AT,Österreich,650016,637051,10700,53295938,197,69,2021-06-25T09:30:00+02:00
