country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,10868,10656,221,402624,43,8,2021-02-03T15:00:00
AT,Vorarlberg,22047,21887,261,549994,44,9,2021-02-03T15:00:00
AT,Kärnten,26286,24643,639,473469,86,9,2021-02-03T15:00:00
AT,Salzburg,34981,32438,441,539755,129,22,2021-02-03T15:00:00
AT,Tirol,44906,43615,543,977165,127,30,2021-02-03T15:00:00
AT,Steiermark,49747,45829,1617,1029004,258,41,2021-02-03T15:00:00
AT,Niederösterreich,63851,60861,1203,2282315,376,54,2021-02-03T15:00:00
AT,Oberösterreich,80766,77745,1469,1385428,187,31,2021-02-03T15:00:00
AT,Wien,82238,79035,1508,2105372,443,102,2021-02-03T15:00:00
AT,,415690,396709,7902,9745126,1693,306,2021-02-03T15:00:00
