country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,21771,20655,356,3209588,24,3,2021-10-30T09:30:00+02:00
AT,Vorarlberg,37113,35042,328,5209129,30,2,2021-10-30T09:30:00+02:00
AT,Kärnten,48973,45784,856,4789144,116,18,2021-10-30T09:30:00+02:00
AT,Salzburg,62949,58361,625,6822135,89,12,2021-10-30T09:30:00+02:00
AT,Tirol,75987,72319,674,6393555,82,20,2021-10-30T09:30:00+02:00
AT,Steiermark,100118,92330,2182,13636079,185,35,2021-10-30T09:30:00+02:00
AT,Niederösterreich,140665,130388,1968,17607188,267,51,2021-10-30T09:30:00+02:00
AT,Oberösterreich,156721,145168,1866,16011294,321,51,2021-10-30T09:30:00+02:00
AT,Wien,181000,171108,2490,23235629,292,81,2021-10-30T09:30:00+02:00
AT,Österreich,825297,771155,11345,96913741,1406,273,2021-10-30T09:30:00+02:00
