country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,15603,13986,275,934721,99,24,2021-03-30T08:00:00
AT,Vorarlberg,24548,24165,280,1231825,27,1,2021-03-30T08:00:00
AT,Kärnten,33672,31287,743,936879,84,17,2021-03-30T08:00:00
AT,Salzburg,43986,39708,534,1333746,118,23,2021-03-30T08:00:00
AT,Tirol,53357,50230,593,2247085,146,28,2021-03-30T08:00:00
AT,Steiermark,65508,58955,1852,2758920,310,55,2021-03-30T08:00:00
AT,Niederösterreich,90715,82335,1523,5124040,453,113,2021-03-30T08:00:00
AT,Oberösterreich,98463,92218,1587,3301345,301,69,2021-03-30T08:00:00
AT,Wien,113885,101493,1888,4741699,689,204,2021-03-30T08:00:00
AT,,539737,494377,9275,22610260,2227,534,2021-03-30T08:00:00
