country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18400,18008,343,2133953,7,2,2021-06-28T09:30:00+02:00
AT,Vorarlberg,30773,30396,306,3391186,4,2,2021-06-28T09:30:00+02:00
AT,Kärnten,40225,39388,819,2004662,19,2,2021-06-28T09:30:00+02:00
AT,Salzburg,49170,48526,586,3210537,2,0,2021-06-28T09:30:00+02:00
AT,Tirol,63809,63112,634,4953109,11,5,2021-06-28T09:30:00+02:00
AT,Steiermark,79530,77350,2089,7168756,4,1,2021-06-28T09:30:00+02:00
AT,Niederösterreich,110773,108071,1815,10946930,25,12,2021-06-28T09:30:00+02:00
AT,Oberösterreich,116931,115166,1757,8309730,18,11,2021-06-28T09:30:00+02:00
AT,Wien,140713,137528,2352,12335199,89,24,2021-06-28T09:30:00+02:00
AT,Österreich,650324,637545,10701,54454062,179,59,2021-06-28T09:30:00+02:00
