country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,118165,116358,556,5214864,30,5,2022-05-24T09:30:00+02:00
AT,Vorarlberg,204069,203088,547,7053622,10,3,2022-05-24T09:30:00+02:00
AT,Kärnten,247037,244268,1621,6585890,31,2,2022-05-24T09:30:00+02:00
AT,Salzburg,294258,291422,1136,10572258,23,0,2022-05-24T09:30:00+02:00
AT,Tirol,357415,354938,936,9529433,56,2,2022-05-24T09:30:00+02:00
AT,Steiermark,546441,540646,3384,20900880,74,8,2022-05-24T09:30:00+02:00
AT,Oberösterreich,765180,758274,2834,24253754,62,6,2022-05-24T09:30:00+02:00
AT,Niederösterreich,806568,788073,3604,38735221,131,9,2022-05-24T09:30:00+02:00
AT,Wien,898227,880513,3989,63865492,179,22,2022-05-24T09:30:00+02:00
AT,Österreich,4237360,4177580,18607,186711414,596,57,2022-05-24T09:30:00+02:00
