country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,14471,13171,260,842503,64,15,2021-03-21T09:30:00
AT,Vorarlberg,23927,23959,279,1182027,18,2,2021-03-21T09:30:00
AT,Kärnten,32356,30120,733,874442,89,19,2021-03-21T09:30:00
AT,Salzburg,42199,38262,524,1194163,99,20,2021-03-21T09:30:00
AT,Tirol,51075,48721,589,1990374,109,23,2021-03-21T09:30:00
AT,Steiermark,62480,56400,1824,2519857,291,45,2021-03-21T09:30:00
AT,Niederösterreich,84742,77651,1484,4579366,407,80,2021-03-21T09:30:00
AT,Oberösterreich,94341,88788,1566,3014683,230,54,2021-03-21T09:30:00
AT,Wien,105836,96285,1815,4119141,578,152,2021-03-21T09:30:00
AT,,511427,473357,9074,20316556,1885,410,2021-03-21T09:30:00
