country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,30387,28326,412,3505327,117,18,2021-12-07T09:30:00+01:00
AT,Vorarlberg,58204,46982,387,5510265,145,32,2021-12-07T09:30:00+01:00
AT,Kärnten,79125,68847,984,5446122,322,61,2021-12-07T09:30:00+01:00
AT,Salzburg,98506,89966,737,8088241,232,44,2021-12-07T09:30:00+01:00
AT,Tirol,112556,102008,753,6971974,292,70,2021-12-07T09:30:00+01:00
AT,Steiermark,143720,128482,2377,15488613,433,98,2021-12-07T09:30:00+01:00
AT,Niederösterreich,208532,190896,2384,19099087,515,114,2021-12-07T09:30:00+01:00
AT,Wien,227085,209034,2692,30849755,516,112,2021-12-07T09:30:00+01:00
AT,Oberösterreich,249221,233746,2195,18335911,543,121,2021-12-07T09:30:00+01:00
AT,Österreich,1207336,1098287,12921,113295295,3115,670,2021-12-07T09:30:00+01:00
